2017-02-19 00:50:58,908 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: br.com.livro:carros:0.0.1-SNAPSHOT @ C:\Users\Thiago\Desktop\Carros\pom.xml.
2017-02-26 23:41:14,621 [Worker-147] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:41:14,621 [Worker-147] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-26 23:41:14,621 [Worker-147] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:41:14,621 [Worker-147] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-26 23:41:28,387 [Worker-147] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:41:28,387 [Worker-147] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-26 23:41:28,387 [Worker-147] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:41:28,387 [Worker-147] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-26 23:41:55,091 [Worker-154] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:41:55,091 [Worker-154] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-26 23:41:55,091 [Worker-154] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:41:55,091 [Worker-154] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-26 23:42:48,653 [Worker-154] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:42:48,653 [Worker-154] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-26 23:42:48,653 [Worker-154] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:42:48,653 [Worker-154] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-26 23:42:57,625 [Worker-158] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:42:57,625 [Worker-158] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-26 23:42:57,625 [Worker-158] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:42:57,625 [Worker-158] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-26 23:43:03,858 [Worker-157] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:43:03,860 [Worker-157] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-26 23:43:03,862 [Worker-157] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:43:03,863 [Worker-157] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-26 23:44:15,465 [Worker-155] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:44:15,465 [Worker-155] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-26 23:44:15,480 [Worker-155] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:44:15,480 [Worker-155] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-26 23:44:23,184 [Worker-154] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:44:23,184 [Worker-154] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-26 23:44:23,184 [Worker-154] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:44:23,184 [Worker-154] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-26 23:45:10,153 [Worker-147] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:45:10,153 [Worker-147] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-26 23:45:10,153 [Worker-147] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:45:10,153 [Worker-147] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-26 23:46:22,309 [Worker-158] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:46:22,324 [Worker-158] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-26 23:46:22,324 [Worker-158] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:46:22,324 [Worker-158] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-26 23:47:15,434 [Worker-154] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:47:15,434 [Worker-154] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-26 23:47:15,434 [Worker-154] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:47:15,434 [Worker-154] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-26 23:47:25,716 [Worker-157] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:47:25,716 [Worker-157] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-26 23:47:25,716 [Worker-157] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:47:25,716 [Worker-157] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-26 23:47:36,215 [Worker-157] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:47:36,215 [Worker-157] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-26 23:47:36,215 [Worker-157] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:47:36,215 [Worker-157] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-26 23:47:45,997 [Worker-158] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:47:46,012 [Worker-158] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-26 23:47:46,012 [Worker-158] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:47:46,012 [Worker-158] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-26 23:47:49,684 [Worker-158] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:47:49,684 [Worker-158] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-26 23:47:49,684 [Worker-158] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:47:49,684 [Worker-158] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-26 23:48:18,949 [Worker-159] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:48:18,949 [Worker-159] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-02-26 23:48:18,949 [Worker-159] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:48:18,949 [Worker-159] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-26 23:51:07,700 [Worker-154] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:51:07,700 [Worker-154] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-26 23:51:07,715 [Worker-154] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:51:07,715 [Worker-154] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-26 23:53:23,263 [Worker-156] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:53:23,263 [Worker-156] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-26 23:53:23,278 [Worker-156] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:53:23,278 [Worker-156] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-26 23:54:37,601 [Worker-154] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:54:37,601 [Worker-154] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-26 23:54:37,601 [Worker-154] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:54:37,601 [Worker-154] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-26 23:55:47,875 [Worker-154] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:55:47,877 [Worker-154] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-26 23:55:47,879 [Worker-154] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:55:47,880 [Worker-154] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-26 23:56:11,502 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:56:11,554 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-26 23:56:11,570 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:56:11,571 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-26 23:57:16,875 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:57:16,886 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-26 23:57:16,888 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:57:16,889 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-26 23:58:30,907 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:58:30,911 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-26 23:58:30,913 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:58:30,919 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-26 23:59:05,424 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:59:05,427 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-26 23:59:05,429 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-26 23:59:05,430 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-27 00:01:15,921 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-27 00:01:15,923 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-27 00:01:15,925 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-27 00:01:15,927 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-27 00:01:57,161 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-27 00:01:57,163 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-02-27 00:01:57,165 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-27 00:01:57,166 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Thiago\Desktop\Carros\src\test\resources
2017-02-27 00:03:40,584 [Worker-19] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: br.com.livro:carros:0.0.1-SNAPSHOT @ C:\Users\Thiago\Desktop\Carros\pom.xml.
2017-02-27 00:03:42,326 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/auth0/java-jwt/3.1.0/java-jwt-3.1.0.pom
2017-02-27 00:03:42,519 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/auth0/java-jwt/3.1.0/java-jwt-3.1.0.pom
2017-02-27 00:03:42,743 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.8.4/jackson-databind-2.8.4.pom
2017-02-27 00:03:42,941 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.8.4/jackson-databind-2.8.4.pom
2017-02-27 00:03:43,135 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/fasterxml/jackson/jackson-parent/2.8/jackson-parent-2.8.pom
2017-02-27 00:03:43,364 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/fasterxml/jackson/jackson-parent/2.8/jackson-parent-2.8.pom
2017-02-27 00:03:43,556 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/fasterxml/oss-parent/27/oss-parent-27.pom
2017-02-27 00:03:43,953 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/fasterxml/oss-parent/27/oss-parent-27.pom
